_id,address,company_name,email,phone_number,url
60cb2354d370a46d6f240fa4,"Nr. Sana R/A, Al Refa Tower, P.O.Box 12931",International Negotiator Trading & Contg WLL,null,"[""44423256""]",null
60cb2354d370a46d6f240fa5,"P.O. Box 8173 Ad Dawhah, Doha, Qatar",Ibn Ajayan Trading,null,"[""974 4602606""]",null
60cb2354d370a46d6f240fa6,"P.O.Box: 1974, Doha, Qatar",IMMIGRATION BUILDING OFFICE,null,"[""009744874219""]",null
60cb2354d370a46d6f240fa7,"Nr. Sana Roundabout, P.O.Box 7271",Horizontal Trading & Contracting Co,null,"[""44312943""]",null
60cb2354d370a46d6f240fa8,"Electrical Street, P.O.Box 4154",Haya Trading & Contracting Co WLL,null,"[""44415499""]",null
60cb2354d370a46d6f240fa9,"Al Diwan St, P.O.Box 4154",Haya Trading & Contracting Co,null,"[""44415499""]",null
60cb2354d370a46d6f240faa,"Duhail, P.O.Box 21960",Hanco Trading & Contracting WLL,null,"[""44919024""]",null
60cb2354d370a46d6f240fab,"Po Box 6471, Doha, Qatar",HAMAD AL MARRI TRADING & CONTRACTING EST,null,"[""009744880793""]",null
60cb2354d370a46d6f240fac,"P.O.Box: 8953, Doha, Qatar",HABIB QATAR INTERNATIONAL FINANCE ( SOUQ ASSIERY,null,"[""009744414989""]",null
60cb2354d370a46d6f240fad,"Po Box 427, Doha, Qatar",HASSAN MAHMOOD AL HAIDOOS & SONS,null,"[""009744325670""]",null
60cb2354d370a46d6f240fae,"P.O. Box 1188, Ad Dawhah, Doha, Qatar",Habib Qatar International Exchange Limited,null,"[""974 4424035""]",null
60cb2355d370a46d6f240faf,"P.O.Box: 7585, Doha, Qatar",HABIB QATAR INTERNATIONAL FINANCE INVESTMENT SOUQ WAQAF,null,"[""009744436267""]",null
60cb2355d370a46d6f240fb0,"P.O.Box: 5821, Doha, Qatar",GULF FINANCE & EXCHANGE CO.,null,"[""009744426595""]",null
60cb2355d370a46d6f240fb1,"P.O.Box: 5821, Doha, Qatar",GULF FINANCE & EXCHANGE SERVICES,null,"[""009744383222""]",null
60cb2355d370a46d6f240fb2,"Po Box 52, Doha, Qatar",ARABIAN EST,null,"[""009744425588""]",null
60cb2355d370a46d6f240fb3,"Po Box 3028, Doha, Qatar",GULF DREAM TRADING & CONTRACTING COMPANY LIMITED,null,"[""009744358529""]",null
60cb2355d370a46d6f240fb4,"Po Box 15792, Doha, Qatar",GULF COMMERCIAL INTEGRATION CO,null,"[""009744441774""]",null
60cb2355d370a46d6f240fb5,"PO Box 4847, Doha, Qatar",Gulf Exchange Co,null,"[""009744383222""]",null
60cb2355d370a46d6f240fb6,"Po Box 2953, Doha, Qatar",ARAB COMMERCIAL CENTER,null,"[""009744414747""]",null
60cb2355d370a46d6f240fb7,"Souq Al Najada, P.O.Box 23497",Al Zaman Exchange WLL,null,"[""44441448""]",null
60cb2355d370a46d6f240fb8,"P.O. Box 15210 Ad Dawhah, Doha, Qatar",Apex Fire Engineering And Trade Establishment,null,"[""974 4328329""]",null
60cb2355d370a46d6f240fb9,"P.O.Box: 4206, Doha, Qatar",AL-WAKRAH BRANCH,null,"[""009744641825""]",null
60cb2355d370a46d6f240fba,"P.O. Box 7565 Ad Dawhah, Doha, Qatar",American Qatari International Trade,null,"[""974 4237900""]",null
60cb2355d370a46d6f240fbb,"Po Box 22031, Doha, Qatar",AL WADHAIHI CAR SHOWROOM,null,"[""009744323978""]",null
60cb2355d370a46d6f240fbc,"P.O.Box: 6950, Doha, Qatar",AL WAKARH BRANCH,null,"[""009744641907""]",null
60cb2355d370a46d6f240fbd,"P.O. Box 6685 Ad Dawhah, Doha, Qatar",Al Worood Paint Trading,null,"[""974 4426667""]",null
60cb2355d370a46d6f240fbe,"Al Mansoura, P.O.Box 1486",Alwaha Contracting & Trading Co WLL,null,"[""44416306""]",null
60cb2355d370a46d6f240fbf,"Po Box 15578, Doha, Qatar",AL SUMAITI REAL ESTATE & SERVICE EST,null,"[""009744432884""]",null
60cb2355d370a46d6f240fc0,"P.O.Box: 18101, Doha, Qatar",AL-SAAD EXCHANGE,null,"[""009744323334"",""4327774""]",null
60cb2355d370a46d6f240fc1,"P.O.Box: 4509, Doha, Qatar",ARABIAN EXCHANGE CO.,null,"[""009744438300"",""4438300""]",null
60cb2355d370a46d6f240fc2,"Po Box 6318, Doha, Qatar",AL SHEIBI FINANCE & EXCHANGE CO,null,"[""009744323359""]",null
60cb2355d370a46d6f240fc3,"P.O.Box: 1533, Doha, Qatar",AL-SAED BRANCH,null,"[""009744477377""]",null
60cb2356d370a46d6f240fc4,"P.O.Box: 1533, Doha, Qatar",AL-SALWA BRANCH,null,"[""009744681667""]",null
60cb2356d370a46d6f240fc5,"P.O. Box 21762 Ad Dawhah, Doha, Qatar",Al Suwaidi Trading And Development,null,"[""974 4422670""]",null
60cb2356d370a46d6f240fc6,"P.O. Box 17127 Ad Dawhah, Doha, Qatar",Al Sadd Exchange Company W.L.L.,null,"[""974 4323334""]",null
60cb2356d370a46d6f240fc7,"Al Sadd St, P.O.Box 17127",Al Sadd Exchange,null,"[""44323334""]",null
60cb2356d370a46d6f240fc8,"P.O.Box: 22862, Doha, Qatar",AL RAYAN BANK,null,"[""009744131465""]",null
60cb2356d370a46d6f240fc9,"Po Box 1227, Doha, Qatar",AL QIYADAH FOR CONTRACTING,null,"[""009744434881""]",null
60cb2356d370a46d6f240fca,"P.O. Box 1965 Ad Dawhah, Doha, Qatar",Al Obeidly Trading Technology,null,"[""974 4325111""]",null
60cb2356d370a46d6f240fcb,"P.O. Box 4369 Ad Dawhah, Doha, Qatar",Al Qateflah Trading,null,"[""974 4447344""]",null
60cb2356d370a46d6f240fcc,"P.O. Box 18210 Ad Dawhah, Doha, Qatar",Al Raffa Trading & Service,null,"[""974 4432627""]",null
60cb2356d370a46d6f240fcd,"PO Box 9440, Doha, Qatar",Al Mana Import & Trade Est,null,"[""009744360031/32""]",null
60cb2356d370a46d6f240fce,"Po Box 80210, Doha, Qatar",AL MOASAWI TRADING & CONTRACTING COMPANY,null,"[""009744355186""]",null
60cb2356d370a46d6f240fcf,"Po Box 975, Doha, Qatar",AL MEMAR TRADING & CONTRACTING COMPANY,null,"[""009744421891""]",null
60cb2356d370a46d6f240fd0,"Po Box 875, Doha, Qatar",AL MUFTAH GROUP (TIRE & LUB DIV),null,"[""009744682283""]",null
60cb2356d370a46d6f240fd1,"Po Box 8545, Doha, Qatar",AL MANSOOR TRADING LTD CO,null,"[""009744446534""]",null
60cb2356d370a46d6f240fd2,"Po Box 40402, Doha, Qatar",AL MANSOOR TRANSPORT & MECHANICAL SERVICE,null,"[""009744865066""]",null
